PLAYER_NAME,PLAYER_ID,SEASON_ID,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FG%,FT%,FG3%,PERSON_ID,POSITION,HEIGHT,WEIGHT,paint_shots_per_game,paint_fg_pct,corner_3_per_game,corner_3_pct,midrange_per_game,midrange_pct,above_break_3_per_game,above_break_3_pct,avg_shot_distance,max_shot_distance,clutch_fg_pct,games_played,total_shots,OFF_PRBALLHANDLER_FREQ,OFF_PRROLLMAN_FREQ,OFF_POSTUP_FREQ,OFF_SPOTUP_FREQ,OFF_OFFSCREEN_FREQ,OFF_CUT_FREQ,DEF_PRBALLHANDLER_FREQ,DEF_PRROLLMAN_FREQ,DEF_POSTUP_FREQ,Height_IN,PTS_per36,AST_per36,OREB_per36,DREB_per36,STL_per36,BLK_per36,TOV_per36,paint_shots_per_game_per36,corner_3_per_game_per36,midrange_per_game_per36,above_break_3_per_game_per36,Cluster
Kaitlyn Chen,1642822,22026,13.307692307692308,2.0,4.230769230769231,0.6153846153846154,1.0769230769230769,0.8461538461538461,1.0,0.3846153846153846,1.0769230769230769,1.4615384615384617,1.5384615384615383,0.0769230769230769,0.0,0.6153846153846154,1.0,5.461538461538462,0.4727272727272727,0.8461538461538461,0.5714285714285715,1642822,G,5-9,0,2.9166666666666665,0.4285714285714285,0.25,1.0,0.5,0.5,0.8333333333333334,0.5,11.854545454545455,68.0,0.375,12.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,14.774566473988438,4.161849710982659,1.0404624277456647,2.9132947976878607,0.20809248554913287,0.0,1.6647398843930634,7.890173410404623,0.676300578034682,1.352601156069364,2.254335260115607,3
Kamiah Smalls,1630154,22026,15.0,2.5,5.0,2.0,3.5,0.5,0.5,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,7.5,0.5,1.0,0.5714285714285714,1630154,0,5-10,0,1.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.5,0.5714285714285714,17.8,24.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,18.0,7.199999999999999,0.0,0.0,0.0,0.0,4.8,3.5999999999999996,0.0,0.0,8.4,3
Kamilla Cardoso,1642289,22026,27.07692307692308,4.615384615384615,8.846153846153847,0.0,0.0,2.8461538461538463,3.923076923076923,2.6923076923076925,5.923076923076923,8.615384615384615,2.4615384615384617,0.3076923076923077,1.8461538461538465,1.6153846153846154,3.4615384615384617,12.076923076923077,0.5217391304347825,0.7254901960784315,0.0,1642289,C,6-7,215,8.615384615384615,0.5267857142857143,0.0,0.0,0.2307692307692307,0.3333333333333333,0.0,0.0,2.617391304347826,15.0,0.4,13.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,16.05681818181818,3.2727272727272725,3.579545454545454,7.874999999999999,0.40909090909090906,2.4545454545454546,2.1477272727272725,11.454545454545453,0.0,0.30681818181818166,0.0,1
Karlie Samuelson,1628317,22026,14.0,1.0,3.0,0.5714285714285714,2.571428571428572,0.8571428571428571,1.0,0.2857142857142857,1.0,1.2857142857142858,1.0,0.5714285714285714,0.4285714285714285,0.4285714285714285,1.1428571428571428,3.4285714285714284,0.3333333333333333,0.8571428571428571,0.2222222222222221,1628317,G,6-0,159,0.2857142857142857,1.0,0.7142857142857143,0.4,0.1428571428571428,1.0,1.8571428571428568,0.1538461538461538,21.666666666666668,27.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,8.816326530612246,2.5714285714285716,0.7346938775510204,2.5714285714285716,1.469387755102041,1.1020408163265305,1.1020408163265305,0.7346938775510204,1.8367346938775513,0.36734693877551006,4.775510204081632,4
Katie Lou Samuelson,1629478,22026,15.333333333333334,1.4444444444444444,3.7777777777777777,1.0,2.888888888888889,0.5555555555555556,1.0,0.0,1.8888888888888888,1.8888888888888888,0.7777777777777778,0.8888888888888888,0.0,0.6666666666666666,0.5555555555555556,4.444444444444445,0.3823529411764706,0.5555555555555556,0.3461538461538461,1629478,G,6-3,163,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0,2.2222222222222223,0.35,20.205882352941178,28.0,0.5,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,10.434782608695652,1.826086956521739,0.0,4.434782608695651,2.08695652173913,0.0,1.5652173913043477,1.5652173913043477,1.5652173913043477,0.5217391304347825,5.217391304347826,0
Kayla McBride,203825,22026,30.83333333333333,4.416666666666667,10.75,1.75,5.166666666666667,3.25,3.75,0.6666666666666666,3.583333333333333,4.25,2.5,1.5833333333333333,0.25,1.25,1.4166666666666667,13.833333333333334,0.4108527131782946,0.8666666666666667,0.3387096774193548,203825,G,5-11,179,3.5,0.5714285714285714,0.8333333333333334,0.5,2.083333333333333,0.32,4.333333333333333,0.3076923076923077,16.100775193798448,30.0,0.4444444444444444,12.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,16.151351351351355,2.9189189189189197,0.7783783783783785,4.183783783783785,1.848648648648649,0.29189189189189196,1.4594594594594599,4.086486486486487,0.9729729729729732,2.432432432432433,5.05945945945946,4
Kayla Thornton,203866,22026,26.76923076923077,3.076923076923077,8.384615384615385,1.6923076923076923,4.769230769230769,1.5384615384615383,1.6923076923076923,1.7692307692307692,3.5384615384615383,5.307692307692308,0.6153846153846154,0.7692307692307693,0.4615384615384615,0.7692307692307693,2.3846153846153846,9.384615384615383,0.3669724770642202,0.9090909090909092,0.3548387096774194,203866,F,6-1,190,2.8461538461538463,0.4324324324324324,0.6153846153846154,0.25,0.7692307692307693,0.2,4.153846153846154,0.3703703703703703,16.0,31.0,0.2,13.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,12.620689655172413,0.8275862068965518,2.3793103448275863,4.758620689655173,1.0344827586206897,0.6206896551724138,1.0344827586206897,3.827586206896552,0.8275862068965518,1.0344827586206897,5.586206896551725,7
Kelsey Mitchell,1628909,22026,32.0,7.333333333333333,16.0,1.9166666666666667,5.666666666666667,3.8333333333333335,4.75,0.5833333333333334,0.8333333333333334,1.4166666666666667,2.5,0.9166666666666666,0.0833333333333333,1.75,2.75,20.416666666666668,0.4583333333333333,0.8070175438596492,0.3382352941176471,1628909,G,5-8,153,8.333333333333334,0.55,0.4166666666666667,0.0,2.0,0.4166666666666667,5.25,0.365079365079365,12.401041666666666,31.0,0.4146341463414634,12.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,22.96875,2.8125,0.65625,0.9375,1.03125,0.09374999999999996,1.96875,9.375,0.46875,2.25,5.90625,5
Kelsey Plum,1628276,22026,34.77777777777778,8.555555555555555,15.333333333333334,2.6666666666666665,6.555555555555555,5.0,6.222222222222222,0.2222222222222222,2.0,2.2222222222222223,6.888888888888889,1.5555555555555556,0.0,3.2222222222222223,3.111111111111111,24.77777777777778,0.5579710144927535,0.8035714285714286,0.4067796610169491,1628276,G,5-8,145,8.11111111111111,0.6712328767123288,0.2222222222222222,0.0,0.6666666666666666,0.6666666666666666,6.333333333333333,0.4210526315789473,13.63768115942029,28.0,0.5,9.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,25.648562300319487,7.130990415335463,0.2300319488817891,2.070287539936102,1.6102236421725238,0.0,3.3354632587859423,8.396166134185302,0.2300319488817891,0.6900958466453673,6.55591054313099,4
Kennedy Burke,1629568,22026,23.53846153846154,2.3846153846153846,7.3076923076923075,0.7692307692307693,3.3076923076923075,1.3846153846153846,2.076923076923077,1.2307692307692308,2.4615384615384617,3.692307692307693,1.8461538461538465,1.1538461538461535,0.8461538461538461,2.1538461538461537,1.8461538461538465,6.923076923076923,0.3263157894736842,0.6666666666666666,0.2325581395348837,1629568,G-F,6-1,199,3.076923076923077,0.425,0.3846153846153846,0.4,0.9230769230769232,0.3333333333333333,2.923076923076923,0.2105263157894736,14.389473684210529,28.0,0.2352941176470588,13.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,10.588235294117647,2.823529411764706,1.8823529411764706,3.764705882352941,1.7647058823529405,1.2941176470588234,3.294117647058823,4.705882352941177,0.588235294117647,1.411764705882353,4.470588235294117,0
Kiah Stokes,204329,22026,21.46153846153846,1.4615384615384617,3.3076923076923075,0.4615384615384615,1.2307692307692308,0.2307692307692307,0.4615384615384615,0.8461538461538461,3.8461538461538463,4.6923076923076925,1.4615384615384617,0.6923076923076923,1.7692307692307692,0.3846153846153846,2.4615384615384617,3.615384615384616,0.4418604651162791,0.5,0.375,204329,C,6-3,191,1.8461538461538465,0.5416666666666666,0.6153846153846154,0.375,0.2307692307692307,0.0,0.6153846153846154,0.375,11.674418604651162,24.0,0.5,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,6.064516129032259,2.451612903225807,1.4193548387096775,6.451612903225807,1.1612903225806452,2.967741935483871,0.6451612903225806,3.096774193548388,1.0322580645161292,0.38709677419354827,1.0322580645161292,6
Kiana Williams,1630461,22026,13.125,1.5,4.125,1.125,3.125,0.625,0.625,0.0,0.375,0.375,0.5,0.5,0.125,0.75,1.25,4.75,0.3636363636363636,1.0,0.36,1630461,G,5-8,140,0.875,0.4285714285714285,0.375,0.6666666666666666,0.125,0.0,2.625,0.3333333333333333,20.87878787878788,50.0,0.5,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,13.028571428571428,1.3714285714285714,0.0,1.0285714285714285,1.3714285714285714,0.34285714285714286,2.057142857142857,2.4,1.0285714285714285,0.34285714285714286,7.2,5
Kierstan Bell,1631006,22026,12.0,0.375,2.5,0.25,1.75,0.0,0.0,0.375,1.5,1.875,0.625,0.375,0.375,0.375,0.625,1.0,0.15,0.0,0.1428571428571428,1631006,F,6-1,176,0.5714285714285714,0.25,0.2857142857142857,0.0,0.2857142857142857,0.0,1.5714285714285714,0.1818181818181818,21.85,59.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,3.0,1.875,1.125,4.5,1.125,1.125,1.125,1.7142857142857142,0.8571428571428571,0.8571428571428571,4.714285714285714,7
Kiki Iriafen,1642792,22026,25.7,5.3,9.8,0.5,1.4,3.5,5.2,2.3,6.6,8.9,1.6,0.6,0.4,1.6,3.2,14.6,0.5408163265306122,0.673076923076923,0.3571428571428571,1642792,F,6-3,202,7.5,0.6,0.2,0.5,0.9,0.3333333333333333,1.2,0.3333333333333333,6.836734693877551,43.0,0.6666666666666666,10.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,20.451361867704282,2.241245136186771,3.2217898832684826,9.245136186770429,0.8404669260700389,0.5603112840466927,2.241245136186771,10.505836575875488,0.28015564202334636,1.2607003891050585,1.6809338521400778,1
Kiki Rice,1643445,22026,26.7,4.0,7.5,0.9,2.3,3.8,4.5,1.2,3.5,4.7,2.6,1.0,0.1,1.3,2.8,12.7,0.5333333333333333,0.8444444444444444,0.391304347826087,1643445,G,5-11,166,4.7,0.6170212765957447,0.5,0.6,0.5,0.4,1.8,0.3333333333333333,10.373333333333331,36.0,0.625,10.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,17.123595505617978,3.50561797752809,1.6179775280898876,4.719101123595506,1.348314606741573,0.1348314606741573,1.752808988764045,6.337078651685394,0.6741573033707865,0.6741573033707865,2.4269662921348316,7
Kyara Linskens,1642768,22026,10.4,1.3,3.3,0.5,1.5,0.7,0.9,0.8,1.5,2.3,0.5,0.7,0.6,0.4,1.5,3.8,0.393939393939394,0.7777777777777777,0.3333333333333333,1642768,C,6-4,0,1.2,0.5833333333333334,0.6,0.1666666666666666,0.6,0.1666666666666666,0.9,0.4444444444444444,14.93939393939394,26.0,0.6666666666666666,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,13.153846153846152,1.7307692307692306,2.769230769230769,5.192307692307692,2.423076923076923,2.0769230769230766,1.3846153846153846,4.153846153846153,2.0769230769230766,2.0769230769230766,3.115384615384615,3
Laeticia Amihere,1641656,22026,12.88888888888889,1.5555555555555556,3.6666666666666665,0.0,0.1111111111111111,1.3333333333333333,2.4444444444444446,1.8888888888888888,2.111111111111111,4.0,1.5555555555555556,0.2222222222222222,0.8888888888888888,0.7777777777777778,1.8888888888888888,4.444444444444445,0.4242424242424242,0.5454545454545454,0.0,1641656,F,6-3,185,4.0,0.4375,0.0,0.0,0.0,0.0,0.125,0.0,3.515151515151515,24.0,0.5,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,12.413793103448276,4.344827586206897,5.275862068965517,5.8965517241379315,0.6206896551724138,2.4827586206896552,2.1724137931034484,11.172413793103448,0.0,0.0,0.34913793103448276,6
Laura Juskaite,1643420,22026,22.0,2.769230769230769,6.153846153846154,1.0,2.6153846153846154,2.3846153846153846,2.6923076923076925,0.9230769230769232,2.6923076923076925,3.615384615384616,1.2307692307692308,1.3076923076923077,0.1538461538461538,1.0769230769230769,4.153846153846154,8.923076923076923,0.4499999999999999,0.8857142857142857,0.3823529411764705,1643420,F,6-4,188,3.4615384615384617,0.5111111111111111,0.6153846153846154,0.375,0.0769230769230769,0.0,2.0,0.3846153846153846,12.4125,29.0,0.4705882352941176,13.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,14.601398601398603,2.013986013986014,1.5104895104895109,4.405594405594406,2.13986013986014,0.25174825174825166,1.7622377622377623,5.664335664335665,1.006993006993007,0.12587412587412583,3.272727272727273,0
Lauren Betts,1643427,22026,14.272727272727272,2.8181818181818183,5.0,0.0,0.0,1.2727272727272727,1.5454545454545454,1.0909090909090908,1.7272727272727273,2.8181818181818183,0.4545454545454545,0.2727272727272727,0.2727272727272727,0.6363636363636364,1.5454545454545454,6.909090909090909,0.5636363636363637,0.8235294117647058,0.0,1643427,C,6-7,231,4.181818181818182,0.5869565217391305,0.0,0.0,0.8181818181818182,0.4444444444444444,0.0,0.0,5.181818181818182,20.0,0.7777777777777778,11.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,17.42675159235669,1.1464968152866242,2.7515923566878984,4.356687898089173,0.6878980891719746,0.6878980891719746,1.605095541401274,10.547770700636944,0.0,2.063694267515924,0.0,1
Leila Lacan,1642303,22026,28.2,4.4,12.0,1.4,5.4,1.2,3.0,0.4,0.8,1.2,4.8,1.2,0.2,2.2,4.2,11.4,0.3666666666666667,0.3999999999999999,0.2592592592592592,1642303,G,5-11,0,3.2,0.4375,0.4,0.0,3.4,0.4705882352941176,5.0,0.28,16.416666666666668,29.0,0.2222222222222222,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,14.553191489361703,6.127659574468085,0.5106382978723405,1.021276595744681,1.5319148936170213,0.25531914893617025,2.808510638297873,4.085106382978724,0.5106382978723405,4.340425531914894,6.382978723404255,3
Leonie Fiebich,1630142,22026,29.0,2.1666666666666665,6.0,1.1666666666666667,3.5,1.3333333333333333,1.3333333333333333,1.5,1.5,3.0,1.6666666666666667,1.0,0.1666666666666666,2.333333333333333,1.8333333333333333,6.833333333333333,0.3611111111111111,1.0,0.3333333333333333,1630142,F,6-4,0,2.1666666666666665,0.3846153846153846,1.5,0.4444444444444444,0.3333333333333333,0.5,2.0,0.25,16.416666666666668,26.0,0.3333333333333333,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,8.482758620689655,2.0689655172413794,1.8620689655172415,1.8620689655172415,1.2413793103448276,0.20689655172413784,2.8965517241379306,2.689655172413793,1.8620689655172415,0.41379310344827586,2.4827586206896552,3
Lexi Held,1631118,22026,11.307692307692308,1.0,2.923076923076923,0.6153846153846154,1.3846153846153846,0.7692307692307693,0.7692307692307693,0.3076923076923077,0.8461538461538461,1.1538461538461535,1.1538461538461535,0.3846153846153846,0.0769230769230769,0.6923076923076923,1.3846153846153846,3.3846153846153846,0.3421052631578947,1.0,0.4444444444444445,1631118,G,5-9,138,1.5,0.25,0.75,0.1666666666666666,1.0,0.25,1.5,0.5833333333333334,16.026315789473685,27.0,0.3333333333333333,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,10.775510204081632,3.673469387755101,0.979591836734694,2.693877551020408,1.2244897959183672,0.24489795918367338,2.204081632653061,4.775510204081632,2.387755102040816,3.183673469387755,4.775510204081632,5
Lexie Brown,1628882,22026,14.9,1.2,2.6,0.9,2.0,0.5,0.6,0.1,1.2,1.3,1.1,0.5,0.1,1.0,1.3,3.8,0.4615384615384615,0.8333333333333334,0.45,1628882,G,5-9,162,0.5555555555555556,0.6,0.0,0.0,0.1111111111111111,0.0,2.2222222222222223,0.45,19.96153846153846,27.0,0.5,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,9.181208053691275,2.6577181208053693,0.24161073825503357,2.8993288590604025,1.2080536912751678,0.24161073825503357,2.4161073825503356,1.342281879194631,0.0,0.2684563758389262,5.369127516778524,5
Lexie Hull,1631086,22026,20.83333333333333,1.9166666666666667,4.75,1.0833333333333333,2.833333333333333,1.3333333333333333,1.75,0.9166666666666666,3.083333333333333,4.0,0.75,0.6666666666666666,0.1666666666666666,0.8333333333333334,2.75,6.25,0.4035087719298246,0.7619047619047619,0.3823529411764705,1631086,G,6-2,155,1.4166666666666667,0.4117647058823529,1.0833333333333333,0.3076923076923077,0.5,0.5,1.75,0.4285714285714285,16.771929824561404,30.0,0.3333333333333333,12.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,10.800000000000002,1.2960000000000003,1.5840000000000003,5.328000000000001,1.1520000000000001,0.288,1.4400000000000004,2.448000000000001,1.8720000000000003,0.8640000000000002,3.024000000000001,7
Liatu King,1642820,22026,12.0,1.25,2.75,0.5,1.25,0.5,1.5,1.0,2.75,3.75,0.0,0.5,1.0,1.0,1.75,3.5,0.4545454545454545,0.3333333333333333,0.4,1642820,F,5-11,178,1.0,0.5,0.5,0.0,0.5,0.5,0.75,0.6666666666666666,13.636363636363637,24.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,10.5,0.0,3.0,8.25,1.5,3.0,3.0,3.0,1.5,1.5,2.25,6
Luisa Geiselsoder,1630143,22026,19.285714285714285,1.8571428571428568,5.571428571428571,0.7142857142857143,2.857142857142857,0.7142857142857143,0.7857142857142857,0.4285714285714285,2.4285714285714284,2.857142857142857,1.5,0.4285714285714285,0.3571428571428571,1.1428571428571428,2.9285714285714284,5.142857142857143,0.3333333333333333,0.9090909090909092,0.25,1630143,C,6-4,204,2.357142857142857,0.4545454545454545,0.4285714285714285,0.1666666666666666,0.3571428571428571,0.2,2.4285714285714284,0.2647058823529412,15.26923076923077,27.0,0.5555555555555556,14.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,9.600000000000001,2.8,0.7999999999999998,4.533333333333333,0.7999999999999998,0.6666666666666666,2.1333333333333333,4.4,0.7999999999999998,0.6666666666666666,4.533333333333333,7
Mackenzie Holmes,1642307,22026,14.133333333333333,1.4,2.533333333333333,0.3333333333333333,0.6,0.6666666666666666,0.8666666666666667,1.2,2.8666666666666667,4.066666666666666,0.8,0.6666666666666666,0.4,0.6666666666666666,1.9333333333333331,3.8,0.5526315789473684,0.7692307692307692,0.5555555555555556,1642307,F,6-3,0,2.25,0.5555555555555556,0.1666666666666666,0.5,0.1666666666666666,0.5,0.5833333333333334,0.5714285714285714,9.052631578947368,25.0,0.5,12.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,9.679245283018869,2.0377358490566038,3.056603773584906,7.30188679245283,1.6981132075471699,1.0188679245283019,1.6981132075471699,5.731132075471699,0.4245283018867923,0.4245283018867923,1.4858490566037736,3
Maddy Siegrist,1641652,22026,15.916666666666666,2.75,6.333333333333333,0.75,1.75,0.4166666666666667,0.4166666666666667,1.1666666666666667,2.4166666666666665,3.583333333333333,0.8333333333333334,0.6666666666666666,0.4166666666666667,0.4166666666666667,1.3333333333333333,6.666666666666667,0.4342105263157895,1.0,0.4285714285714285,1641652,F,6-2,175,3.8333333333333335,0.4565217391304347,0.3333333333333333,0.5,0.75,0.3333333333333333,1.4166666666666667,0.4117647058823529,11.421052631578949,27.0,0.375,12.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,15.078534031413614,1.8848167539267018,2.6387434554973828,5.465968586387435,1.5078534031413613,0.9424083769633509,0.9424083769633509,8.670157068062828,0.7539267015706806,1.6963350785340316,3.204188481675393,2
Makayla Timpson,1642815,22026,13.416666666666666,1.5,2.4166666666666665,0.0,0.0,0.5833333333333334,0.9166666666666666,1.25,2.083333333333333,3.333333333333333,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.4166666666666667,1.8333333333333333,3.583333333333333,0.6206896551724138,0.6363636363636365,0.0,1642815,F-C,6-2,177,3.2222222222222223,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,2.3793103448275863,11.0,1.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,9.614906832298136,1.5652173913043481,3.3540372670807455,5.590062111801242,0.8944099378881988,1.1180124223602486,1.1180124223602486,8.645962732919255,0.0,0.0,0.0,1
Maria Conde,1629576,22026,22.23076923076923,2.230769230769231,6.923076923076923,1.3076923076923077,3.8461538461538463,0.8461538461538461,1.0,1.0,3.230769230769231,4.230769230769231,1.3846153846153846,0.3076923076923077,0.1538461538461538,1.2307692307692308,2.1538461538461537,6.615384615384615,0.3222222222222222,0.8461538461538461,0.3399999999999999,1629576,F,6-3,168,2.076923076923077,0.3333333333333333,0.7692307692307693,0.4,1.0,0.2307692307692307,3.076923076923077,0.325,16.355555555555554,26.0,0.3684210526315789,13.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,10.71280276816609,2.2422145328719725,1.619377162629758,5.231833910034602,0.4982698961937717,0.24913494809688577,1.9930795847750868,3.363321799307959,1.2456747404844293,1.619377162629758,4.982698961937717,7
Marina Mabrey,1629497,22026,27.692307692307693,6.230769230769231,14.23076923076923,3.0,8.384615384615385,3.1538461538461537,3.615384615384616,0.6153846153846154,2.769230769230769,3.3846153846153846,3.5384615384615383,1.3076923076923077,0.3846153846153846,2.8461538461538463,2.3076923076923075,18.615384615384617,0.4378378378378378,0.8723404255319148,0.3577981651376146,1629497,G,6-1,186,3.769230769230769,0.5510204081632653,1.2307692307692308,0.5625,2.076923076923077,0.5555555555555556,7.153846153846154,0.3225806451612903,18.664864864864864,37.0,0.4722222222222222,13.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,24.200000000000003,4.6,0.8,3.6,1.7000000000000002,0.5,3.7,4.9,1.6,2.7,9.3,0
Marine Johannes,1629546,22026,26.692307692307693,4.0,8.615384615384615,2.8461538461538463,6.615384615384615,1.0,1.1538461538461535,0.6153846153846154,2.230769230769231,2.8461538461538463,3.3076923076923075,1.0769230769230769,0.1538461538461538,2.076923076923077,2.3076923076923075,11.846153846153848,0.4642857142857143,0.8666666666666667,0.4302325581395349,1629546,G,5-10,134,1.3076923076923077,0.7647058823529411,1.3076923076923077,0.6470588235294118,0.6923076923076923,0.2222222222222222,5.230769230769231,0.3823529411764705,20.776785714285715,49.0,0.4444444444444444,13.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,15.976945244956774,4.4610951008645525,0.829971181556196,3.0086455331412103,1.4524495677233427,0.2074927953890489,2.8011527377521612,1.7636887608069163,1.7636887608069163,0.9337175792507204,7.054755043227665,4
Maya Caldwell,1630471,22026,14.666666666666666,1.5,4.416666666666667,0.9166666666666666,2.333333333333333,0.6666666666666666,0.75,0.5833333333333334,1.5,2.083333333333333,1.0833333333333333,0.5,0.4166666666666667,0.75,1.5,4.583333333333333,0.3396226415094339,0.8888888888888888,0.3928571428571428,1630471,G,5-11,159,1.3636363636363635,0.1333333333333333,0.7272727272727273,0.5,0.9090909090909092,0.5,1.818181818181818,0.35,16.50943396226415,28.0,0.4166666666666667,11.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,11.25,2.659090909090909,1.4318181818181819,3.6818181818181817,1.2272727272727273,1.0227272727272727,1.8409090909090908,3.3471074380165287,1.7851239669421488,2.231404958677686,4.462809917355371,7
Megan Gustafson,1629484,22026,19.285714285714285,4.428571428571429,7.5,0.8571428571428571,2.4285714285714284,1.5,1.8571428571428568,1.0714285714285714,2.571428571428572,3.642857142857143,0.5,0.0714285714285714,0.4285714285714285,0.5,2.5,11.214285714285714,0.5904761904761905,0.8076923076923077,0.3529411764705882,1629484,C,6-4,208,4.857142857142857,0.7205882352941176,0.5,0.4285714285714285,0.2142857142857142,0.3333333333333333,1.9285714285714288,0.3333333333333333,10.066666666666666,29.0,0.5333333333333333,14.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,20.933333333333334,0.9333333333333333,2.0,4.800000000000002,0.13333333333333328,0.7999999999999998,0.9333333333333333,9.066666666666666,0.9333333333333333,0.39999999999999986,3.6000000000000005,1
Michaela Onyenwere,1630446,22026,22.714285714285715,3.4285714285714284,7.0,1.2857142857142858,3.2857142857142856,2.571428571428572,3.142857142857143,2.0,1.1428571428571428,3.142857142857143,1.2857142857142858,0.5714285714285714,0.0,2.142857142857143,3.0,10.714285714285714,0.4897959183673469,0.8181818181818182,0.391304347826087,1630446,F,6-0,202,3.2857142857142856,0.6521739130434783,0.5714285714285714,0.75,0.4285714285714285,0.0,2.7142857142857144,0.3157894736842105,13.081632653061224,26.0,0.4,7.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,16.981132075471695,2.0377358490566038,3.1698113207547167,1.811320754716981,0.9056603773584905,0.0,3.3962264150943393,5.2075471698113205,0.9056603773584905,0.6792452830188678,4.30188679245283,7
Monique Akoa Makani,1642777,22026,26.714285714285715,3.2857142857142856,7.285714285714286,1.4285714285714286,3.0,3.4285714285714284,3.857142857142857,0.1428571428571428,2.4285714285714284,2.571428571428572,2.857142857142857,1.7142857142857142,0.2857142857142857,1.8571428571428568,3.0,11.428571428571429,0.4509803921568627,0.8888888888888888,0.4761904761904762,1642777,G,5-10,0,2.4285714285714284,0.3529411764705882,0.4285714285714285,1.0,1.8571428571428568,0.5384615384615384,2.571428571428572,0.3888888888888889,16.235294117647058,29.0,0.5,7.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,15.401069518716579,3.8502673796791447,0.19251336898395713,3.2727272727272725,2.3101604278074865,0.3850267379679144,2.5026737967914436,3.2727272727272725,0.5775401069518715,2.5026737967914436,3.465240641711231,3
